rag_place_id,name,province,city,area,address,category,category_main,category_sub,short_description,rating,quality_score,recommended_use,requires_realtime_check,current_images_json,source_url,source,destination_group,official_search_query,image_search_query,wikimedia_search_query,source_page_search_query,notes_for_human_check
SL_0010,Đồi chè Tân Lập,Sơn La,Sơn La,Mộc Châu,"Tân Lập, Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Đồi chè Tân Lập Mộc Châu Sơn La ảnh chính thức du lịch,Đồi chè Tân Lập Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đồi chè Tân Lập Mộc Châu Sơn La Wikimedia Commons,Đồi chè Tân Lập Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0011,Thung lũng mận Nà Ka,Sơn La,Sơn La,Mộc Châu,"Tân Lập, Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Thung lũng mận Nà Ka Mộc Châu Sơn La ảnh chính thức du lịch,Thung lũng mận Nà Ka Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Thung lũng mận Nà Ka Mộc Châu Sơn La Wikimedia Commons,Thung lũng mận Nà Ka Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0012,Thung lũng mận Mu Náu,Sơn La,Sơn La,Mộc Châu,"Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Thung lũng mận Mu Náu Mộc Châu Sơn La ảnh chính thức du lịch,Thung lũng mận Mu Náu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Thung lũng mận Mu Náu Mộc Châu Sơn La Wikimedia Commons,Thung lũng mận Mu Náu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0014,Vườn hoa Happy Land,Sơn La,Sơn La,Mộc Châu,"Mường Sang, Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Vườn hoa Happy Land Mộc Châu Sơn La ảnh chính thức du lịch,Vườn hoa Happy Land Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Vườn hoa Happy Land Mộc Châu Sơn La Wikimedia Commons,Vườn hoa Happy Land Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0015,Trang trại bò sữa Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Nông trường Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Trang trại bò sữa Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Trang trại bò sữa Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Trang trại bò sữa Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Trang trại bò sữa Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0016,Hang Dơi Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Thị trấn Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Hang Dơi Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Hang Dơi Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Hang Dơi Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Hang Dơi Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0018,Đỉnh Pha Luông,Sơn La,Sơn La,Mộc Châu,"Chiềng Sơn, Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Đỉnh Pha Luông Mộc Châu Sơn La ảnh chính thức du lịch,Đỉnh Pha Luông Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đỉnh Pha Luông Mộc Châu Sơn La Wikimedia Commons,Đỉnh Pha Luông Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0024,Thác Nàng Tiên,Sơn La,Sơn La,Vân Hồ,"Chiềng Khoa, Vân Hồ, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Vân Hồ.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Thác Nàng Tiên Vân Hồ Sơn La ảnh chính thức du lịch,Thác Nàng Tiên Vân Hồ Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Thác Nàng Tiên Vân Hồ Sơn La Wikimedia Commons,Thác Nàng Tiên Vân Hồ Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0025,Thác Chiềng Khoa,Sơn La,Sơn La,Vân Hồ,"Chiềng Khoa, Vân Hồ, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Vân Hồ.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Thác Chiềng Khoa Vân Hồ Sơn La ảnh chính thức du lịch,Thác Chiềng Khoa Vân Hồ Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Thác Chiềng Khoa Vân Hồ Sơn La Wikimedia Commons,Thác Chiềng Khoa Vân Hồ Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0026,Suối nước nóng Chiềng Yên,Sơn La,Sơn La,Vân Hồ,"Chiềng Yên, Vân Hồ, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Vân Hồ.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Suối nước nóng Chiềng Yên Vân Hồ Sơn La ảnh chính thức du lịch,Suối nước nóng Chiềng Yên Vân Hồ Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Suối nước nóng Chiềng Yên Vân Hồ Sơn La Wikimedia Commons,Suối nước nóng Chiềng Yên Vân Hồ Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0030,Phố đi bộ Mộc Châu,Sơn La,Sơn La,Mộc Châu,"Thị trấn Mộc Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mộc Châu.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Mộc Châu/Vân Hồ,Phố đi bộ Mộc Châu Mộc Châu Sơn La ảnh chính thức du lịch,Phố đi bộ Mộc Châu Mộc Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Phố đi bộ Mộc Châu Mộc Châu Sơn La Wikimedia Commons,Phố đi bộ Mộc Châu Mộc Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0031,Tà Xùa,Sơn La,Sơn La,Bắc Yên,"Tà Xùa, Bắc Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Bắc Yên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/62633,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Tà Xùa Bắc Yên Sơn La ảnh chính thức du lịch,Tà Xùa Bắc Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Tà Xùa Bắc Yên Sơn La Wikimedia Commons,Tà Xùa Bắc Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0032,Sống lưng khủng long Tà Xùa,Sơn La,Sơn La,Bắc Yên,"Háng Đồng, Bắc Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Bắc Yên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/42458,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Sống lưng khủng long Tà Xùa Bắc Yên Sơn La ảnh chính thức du lịch,Sống lưng khủng long Tà Xùa Bắc Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Sống lưng khủng long Tà Xùa Bắc Yên Sơn La Wikimedia Commons,Sống lưng khủng long Tà Xùa Bắc Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0033,Mỏm Cá Heo Tà Xùa,Sơn La,Sơn La,Bắc Yên,"Tà Xùa, Bắc Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Bắc Yên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Mỏm Cá Heo Tà Xùa Bắc Yên Sơn La ảnh chính thức du lịch,Mỏm Cá Heo Tà Xùa Bắc Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Mỏm Cá Heo Tà Xùa Bắc Yên Sơn La Wikimedia Commons,Mỏm Cá Heo Tà Xùa Bắc Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0034,Cây cô đơn Tà Xùa,Sơn La,Sơn La,Bắc Yên,"Tà Xùa, Bắc Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Bắc Yên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Cây cô đơn Tà Xùa Bắc Yên Sơn La ảnh chính thức du lịch,Cây cô đơn Tà Xùa Bắc Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Cây cô đơn Tà Xùa Bắc Yên Sơn La Wikimedia Commons,Cây cô đơn Tà Xùa Bắc Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0035,Đỉnh Gió Tà Xùa,Sơn La,Sơn La,Bắc Yên,"Tà Xùa, Bắc Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Bắc Yên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Đỉnh Gió Tà Xùa Bắc Yên Sơn La ảnh chính thức du lịch,Đỉnh Gió Tà Xùa Bắc Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đỉnh Gió Tà Xùa Bắc Yên Sơn La Wikimedia Commons,Đỉnh Gió Tà Xùa Bắc Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0036,Thảo nguyên Tà Xùa,Sơn La,Sơn La,Bắc Yên,"Tà Xùa, Bắc Yên, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Bắc Yên.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - Tà Xùa/Bắc Yên,Thảo nguyên Tà Xùa Bắc Yên Sơn La ảnh chính thức du lịch,Thảo nguyên Tà Xùa Bắc Yên Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Thảo nguyên Tà Xùa Bắc Yên Sơn La Wikimedia Commons,Thảo nguyên Tà Xùa Bắc Yên Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0050,Hang Thẩm Tét Toòng,Sơn La,Sơn La,TP Sơn La,"Chiềng An, TP Sơn La, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại TP Sơn La.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Hang Thẩm Tét Toòng TP Sơn La Sơn La ảnh chính thức du lịch,Hang Thẩm Tét Toòng TP Sơn La Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Hang Thẩm Tét Toòng TP Sơn La Sơn La Wikimedia Commons,Hang Thẩm Tét Toòng TP Sơn La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0057,Cao nguyên Nà Sản,Sơn La,Sơn La,Mai Sơn,"Mai Sơn, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mai Sơn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Cao nguyên Nà Sản Mai Sơn Sơn La ảnh chính thức du lịch,Cao nguyên Nà Sản Mai Sơn Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Cao nguyên Nà Sản Mai Sơn Sơn La Wikimedia Commons,Cao nguyên Nà Sản Mai Sơn Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0058,Đồi chè Nà Sản,Sơn La,Sơn La,Mai Sơn,"Mai Sơn, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mai Sơn.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - trung tâm lịch sử,Đồi chè Nà Sản Mai Sơn Sơn La ảnh chính thức du lịch,Đồi chè Nà Sản Mai Sơn Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đồi chè Nà Sản Mai Sơn Sơn La Wikimedia Commons,Đồi chè Nà Sản Mai Sơn Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0062,Vịnh Uy Phong,Sơn La,Sơn La,Quỳnh Nhai,"Quỳnh Nhai, Sơn La",nature,Thiên nhiên,Biển đảo/rừng núi/sinh thái,Điểm điểm tham quan văn hóa tiêu biểu tại Quỳnh Nhai.,3.6,7.2,optional,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Vịnh Uy Phong Quỳnh Nhai Sơn La ảnh chính thức du lịch,Vịnh Uy Phong Quỳnh Nhai Sơn La Biển đảo/rừng núi/sinh thái ảnh địa điểm du lịch,Vịnh Uy Phong Quỳnh Nhai Sơn La Wikimedia Commons,Vịnh Uy Phong Quỳnh Nhai Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0063,Đảo Trái Tim Quỳnh Nhai,Sơn La,Sơn La,Quỳnh Nhai,"Lòng hồ Sơn La, Quỳnh Nhai",nature,Thiên nhiên,Biển đảo/rừng núi/sinh thái,Điểm điểm tham quan văn hóa tiêu biểu tại Quỳnh Nhai.,4.5,9.0,main,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Đảo Trái Tim Quỳnh Nhai Quỳnh Nhai Sơn La ảnh chính thức du lịch,Đảo Trái Tim Quỳnh Nhai Quỳnh Nhai Sơn La Biển đảo/rừng núi/sinh thái ảnh địa điểm du lịch,Đảo Trái Tim Quỳnh Nhai Quỳnh Nhai Sơn La Wikimedia Commons,Đảo Trái Tim Quỳnh Nhai Quỳnh Nhai Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0066,Suối khoáng nóng Mường Chiên,Sơn La,Sơn La,Quỳnh Nhai,"Mường Chiên, Quỳnh Nhai, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Quỳnh Nhai.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Suối khoáng nóng Mường Chiên Quỳnh Nhai Sơn La ảnh chính thức du lịch,Suối khoáng nóng Mường Chiên Quỳnh Nhai Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Suối khoáng nóng Mường Chiên Quỳnh Nhai Sơn La Wikimedia Commons,Suối khoáng nóng Mường Chiên Quỳnh Nhai Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0073,Suối khoáng nóng Ngọc Chiến,Sơn La,Sơn La,Mường La,"Ngọc Chiến, Mường La, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mường La.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Suối khoáng nóng Ngọc Chiến Mường La Sơn La ảnh chính thức du lịch,Suối khoáng nóng Ngọc Chiến Mường La Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Suối khoáng nóng Ngọc Chiến Mường La Sơn La Wikimedia Commons,Suối khoáng nóng Ngọc Chiến Mường La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0074,Ruộng bậc thang Ngọc Chiến,Sơn La,Sơn La,Mường La,"Ngọc Chiến, Mường La, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Mường La.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Ruộng bậc thang Ngọc Chiến Mường La Sơn La ảnh chính thức du lịch,Ruộng bậc thang Ngọc Chiến Mường La Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Ruộng bậc thang Ngọc Chiến Mường La Sơn La Wikimedia Commons,Ruộng bậc thang Ngọc Chiến Mường La Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0077,Đèo Pha Đin,Sơn La,Sơn La,Thuận Châu,"Quốc lộ 6, Thuận Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Thuận Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Đèo Pha Đin Thuận Châu Sơn La ảnh chính thức du lịch,Đèo Pha Đin Thuận Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Đèo Pha Đin Thuận Châu Sơn La Wikimedia Commons,Đèo Pha Đin Thuận Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0079,Hang Thẳm Tát Tòng,Sơn La,Sơn La,Thuận Châu,"Thuận Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Thuận Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Hang Thẳm Tát Tòng Thuận Châu Sơn La ảnh chính thức du lịch,Hang Thẳm Tát Tòng Thuận Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Hang Thẳm Tát Tòng Thuận Châu Sơn La Wikimedia Commons,Hang Thẳm Tát Tòng Thuận Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
SL_0083,Rừng thông Noong Cốp,Sơn La,Sơn La,Thuận Châu,"Thuận Châu, Sơn La",nature,Thiên nhiên,Danh thắng/sinh thái,Điểm danh thắng/sinh thái tiêu biểu tại Thuận Châu.,3.9,7.8,supporting,1,[],https://vietnamtourism.gov.vn/post/33249,Cục Du lịch Quốc gia Việt Nam; Cổng du lịch Sơn La; tổng hợp nguồn công khai,Sơn La - lòng hồ Sông Đà/Tây Bắc,Rừng thông Noong Cốp Thuận Châu Sơn La ảnh chính thức du lịch,Rừng thông Noong Cốp Thuận Châu Sơn La Danh thắng/sinh thái ảnh địa điểm du lịch,Rừng thông Noong Cốp Thuận Châu Sơn La Wikimedia Commons,Rừng thông Noong Cốp Thuận Châu Sơn La site:vietnam.travel OR site:vietnamtourism.gov.vn OR site:*.gov.vn,"Chỉ dùng image_url trực tiếp .jpg/.png/.webp; không dùng trang HTML, ảnh random, placeholder; phải ghi nguồn/credit."
